date,killed,wounded,lat,lng
5/3/2015,1,6,39.7589478,-84.1916069
5/4/2015,0,4,40.8447819,-73.8648268
5/4/2015,1,3,42.8864468,-78.8783689
5/7/2015,0,4,39.1031182,-84.5120196
5/10/2015,0,4,40.7281575,-74.0776417
5/10/2015,1,4,41.49932,-81.6943605
5/10/2015,1,3,40.735657,-74.1723667
5/12/2015,1,4,38.8851122,-76.9158068
5/12/2015,5,0,32.2217429,-110.926479
5/13/2015,4,0,61.2180556,-149.9002778
5/16/2015,0,5,43.0389025,-87.9064736
5/16/2015,0,5,39.2903848,-76.6121893
5/16/2015,0,4,43.16103,-77.6109219
5/17/2015,9,18,31.549333,-97.1466695
5/18/2015,1,4,25.7616798,-80.1917902
5/18/2015,0,4,38.7406065,-90.3253922
5/20/2015,1,4,39.2903848,-76.6121893
5/23/2015,2,2,36.7468422,-119.7725868
5/24/2015,0,4,38.6270025,-90.1994042
5/24/2015,1,3,32.3668052,-86.2999689
5/24/2015,0,7,43.0125274,-83.6874562
5/24/2015,0,5,42.0834335,-71.0183787
5/25/2015,1,4,39.8403147,-88.9548001
5/26/2015,2,2,29.9510658,-90.0715323
5/28/2015,0,4,41.2523634,-95.9979883
5/28/2015,1,3,39.849557,-75.3557457
5/28/2015,0,5,41.8781136,-87.6297982
5/29/2015,1,3,25.7616798,-80.1917902
5/30/2015,0,4,32.715738,-117.1610838
5/30/2015,1,3,40.6988709,-73.4098154
5/31/2015,3,1,41.49932,-81.6943605
5/31/2015,1,3,33.6676103,-84.0176904
5/31/2015,1,3,38.9376113,-76.8388602
5/31/2015,0,5,41.308274,-72.9278835
6/2/2015,0,4,33.6598257,-85.8316318
6/3/2015,3,1,40.7539878,-73.360398
6/5/2015,0,5,41.5236437,-90.5776367
6/5/2015,1,3,29.9510658,-90.0715323
6/6/2015,0,5,41.8781136,-87.6297982
6/6/2015,1,4,42.8864468,-78.8783689
6/7/2015,5,0,46.3990941,-112.7383721
6/9/2015,1,3,38.6270025,-90.1994042
6/10/2015,1,3,39.1031182,-84.5120196
6/10/2015,1,3,34.0522342,-118.2436849
6/11/2015,1,8,41.1865478,-73.1951767
6/11/2015,1,3,29.7604267,-95.3698028
6/12/2015,0,4,25.7616798,-80.1917902
6/13/2015,0,4,35.4675602,-97.5164276
6/13/2015,0,5,40.8447819,-73.8648268
6/13/2015,0,4,36.1539816,-95.992775
6/13/2015,4,1,39.9611755,-82.9987942
6/13/2015,0,4,38.6270025,-90.1994042
6/13/2015,1,4,33.4502206,-84.4802606
6/14/2015,1,3,39.9259463,-75.1196199
6/14/2015,1,3,33.0801429,-83.2320991
6/15/2015,0,4,40.6781784,-73.9441579
6/16/2015,0,4,25.9420377,-80.2456045
6/17/2015,9,0,32.7764749,-79.9310512
6/19/2015,0,4,42.0028761,-71.5147839
6/20/2015,0,10,39.9525839,-75.1652215
6/20/2015,1,11,42.331427,-83.0457538
6/21/2015,0,5,38.0405837,-84.5037164
6/21/2015,4,0,41.1616108,-112.0263313
6/22/2015,0,7,39.9525839,-75.1652215
6/23/2015,1,3,41.8781136,-87.6297982
6/23/2015,3,1,30.2735323,-91.8992837
6/24/2015,0,4,40.7830603,-73.9712488
6/25/2015,0,4,29.9510658,-90.0715323
6/26/2015,0,4,42.331427,-83.0457538
6/27/2015,4,0,26.6276276,-80.1353896
6/27/2015,1,3,41.7637111,-72.6850932
6/27/2015,1,3,41.900101,-71.0897674
6/28/2015,0,6,38.9237244,-75.5777033
6/28/2015,0,5,42.331427,-83.0457538
6/28/2015,0,6,38.6722727,-90.169832
6/29/2015,0,4,25.9023168,-80.2503271
7/1/2015,1,4,40.735657,-74.1723667
7/2/2015,1,3,39.768403,-86.158068
7/3/2015,2,2,39.9525839,-75.1652215
7/4/2015,1,3,38.9071923,-77.0368707
7/4/2015,1,4,42.4500845,-73.2453824
7/4/2015,0,4,29.4241219,-98.4936282
7/4/2015,0,4,43.0481221,-76.1474244
7/5/2015,0,9,41.079273,-85.1393513
7/5/2015,0,8,32.5251516,-93.7501789
7/5/2015,4,0,34.9248667,-81.0250784
7/5/2015,1,3,40.767323,-74.2048677
7/7/2015,3,1,39.2903848,-76.6121893
7/12/2015,0,4,40.7281575,-74.0776417
7/12/2015,2,3,41.8978091,-87.8139483
7/12/2015,3,1,30.4582829,-91.1403196
7/13/2015,1,4,37.9577016,-121.2907796
7/14/2015,0,4,38.6270025,-90.1994042
7/15/2015,1,3,39.2903848,-76.6121893
7/15/2015,4,1,33.3226624,-80.4137037
7/15/2015,0,7,41.49932,-81.6943605
7/15/2015,0,4,42.331427,-83.0457538
7/15/2015,0,5,33.7489954,-84.3879824
7/16/2015,6,2,35.0456297,-85.3096801
7/16/2015,0,4,32.7766642,-96.7969879
7/17/2015,1,5,39.9611755,-82.9987942
7/17/2015,0,4,39.1031182,-84.5120196
7/17/2015,1,3,38.9071923,-77.0368707
7/17/2015,0,5,41.8781136,-87.6297982
7/17/2015,2,4,46.6860602,-68.0459444
7/18/2015,2,2,30.4582829,-91.1403196
7/18/2015,1,3,44.9428975,-123.0350963
7/19/2015,0,6,38.2526647,-85.7584557
7/19/2015,0,4,36.7282054,-76.5835621
7/20/2015,0,5,40.8447819,-73.8648268
7/21/2015,1,3,25.9420377,-80.2456045
7/22/2015,4,1,34.2358502,-84.1435136
7/23/2015,3,9,30.2240897,-92.0198427
7/24/2015,2,4,42.1292241,-80.085059
7/25/2015,0,4,37.3043154,-77.2872001
7/26/2015,0,5,39.768403,-86.158068
7/26/2015,2,3,39.0997265,-94.5785667
7/26/2015,0,4,29.9510658,-90.0715323
7/27/2015,0,5,42.2711311,-89.0939952
7/28/2015,2,2,37.8985966,-88.9233622
7/30/2015,0,4,40.4406248,-79.9958864
8/1/2015,0,4,28.5383355,-81.3792365
8/2/2015,1,4,41.8781136,-87.6297982
8/2/2015,0,9,40.6781784,-73.9441579
8/2/2015,0,5,32.0835407,-81.0998342
8/2/2015,0,7,39.2903848,-76.6121893
8/3/2015,0,5,40.6781784,-73.9441579
8/4/2015,1,4,38.6270025,-90.1994042
8/6/2015,0,4,34.0007104,-81.0348144
8/7/2015,4,0,44.1970055,-72.5020494
8/8/2015,2,3,35.262082,-81.1873005
8/8/2015,1,11,35.9272953,-89.9189753
8/8/2015,8,0,29.7604267,-95.3698028
8/9/2015,1,3,32.3645888,-89.4742348
8/9/2015,1,3,42.331427,-83.0457538
8/10/2015,0,4,33.7700504,-118.1937395
8/15/2015,1,3,40.4406248,-79.9958864
8/15/2015,1,3,33.4918203,-80.8556476
8/15/2015,0,4,34.0522342,-118.2436849
8/16/2015,1,3,25.7616798,-80.1917902
8/16/2015,0,6,32.7554883,-97.3307658
8/16/2015,0,5,34.6173803,-79.6847814
8/16/2015,0,4,41.8781136,-87.6297982
8/19/2015,3,4,43.16103,-77.6109219
8/20/2015,2,2,26.6215167,-98.7481167
8/21/2015,0,8,35.9940329,-78.898619
8/21/2015,3,1,33.3942655,-104.5230242
8/21/2015,2,5,39.1031182,-84.5120196
8/21/2015,0,4,28.5577794,-81.4534046
8/23/2015,1,7,37.6390972,-120.9968782
8/25/2015,1,3,29.9510658,-90.0715323
8/26/2015,0,4,45.076076,-93.3327283
8/26/2015,3,1,37.1826516,-79.6195556
8/26/2015,2,2,26.7153424,-80.0533746
8/26/2015,1,3,41.8781136,-87.6297982
8/27/2015,2,2,36.6777372,-121.6555013
8/28/2015,1,3,40.6781784,-73.9441579
8/29/2015,3,1,36.5951059,-82.1887444
8/29/2015,1,3,32.3352505,-95.3102505
8/29/2015,0,4,32.8406946,-83.6324022
8/30/2015,1,4,35.1495343,-90.0489801
8/30/2015,0,4,43.2011264,-86.2389464
9/1/2015,4,0,40.3042778,-73.9923596
9/5/2015,0,4,38.9517053,-92.3340724
9/5/2015,0,4,29.2108147,-81.0228331
9/5/2015,1,3,35.2270869,-80.8431267
9/5/2015,1,3,36.1699412,-115.1398296
9/7/2015,0,4,39.7392358,-104.990251
9/7/2015,0,5,38.9071923,-77.0368707
9/8/2015,0,4,41.8781136,-87.6297982
9/8/2015,4,0,47.8847447,-120.1567011
9/10/2015,5,0,44.9149631,-93.5532896
9/11/2015,0,5,35.2270869,-80.8431267
9/12/2015,2,4,43.16103,-77.6109219
9/12/2015,1,3,44.977753,-93.2650108
9/12/2015,0,6,44.977753,-93.2650108
9/12/2015,0,4,32.5251516,-93.7501789
9/13/2015,1,5,29.1871986,-82.1400923
9/13/2015,2,2,34.736851,-106.7554819
9/13/2015,4,0,30.5882429,-91.168163
9/15/2015,0,4,40.735657,-74.1723667
9/17/2015,0,4,42.243097,-84.7530304
9/17/2015,6,0,43.3869397,-98.8445303
9/19/2015,1,3,39.768403,-86.158068
9/20/2015,0,6,36.1539816,-95.992775
9/20/2015,1,5,41.8781136,-87.6297982
9/20/2015,1,3,39.9525839,-75.1652215
9/21/2015,2,2,36.6171819,-121.8482855
9/23/2015,1,3,33.9412127,-84.2135309
9/23/2015,0,5,32.5251516,-93.7501789
9/23/2015,0,4,26.640628,-81.8723084
9/24/2015,0,5,41.8781136,-87.6297982
9/25/2015,0,4,40.124481,-87.6300207
9/26/2015,2,2,33.9255713,-116.8764103
9/27/2015,0,4,39.0997265,-94.5785667
9/27/2015,0,10,33.0287373,-84.7129848
9/28/2015,2,3,41.8781136,-87.6297982
9/28/2015,0,4,39.7589478,-84.1916069
9/28/2015,0,5,39.1031182,-84.5120196
9/29/2015,3,2,41.8781136,-87.6297982
10/1/2015,10,9,43.216505,-123.3417381
10/1/2015,3,1,29.0302514,-82.6687161
10/2/2015,1,4,39.2903848,-76.6121893
10/6/2015,0,5,39.2903848,-76.6121893
10/9/2015,1,3,35.1982836,-111.651302
10/10/2015,0,4,35.2270869,-80.8431267
10/10/2015,1,3,40.6936488,-89.5889864
10/10/2015,0,5,35.1495343,-90.0489801
10/12/2015,0,4,33.7956441,-84.2278796
10/17/2015,0,4,41.6819935,-85.9766671
10/17/2015,1,5,26.640628,-81.8723084
10/18/2015,0,4,29.9510658,-90.0715323
10/19/2015,0,7,41.6155909,-87.5294871
10/23/2015,1,3,36.1626638,-86.7816016
10/24/2015,0,4,33.2971012,-81.0348202
10/25/2015,1,4,33.4483771,-112.0740373
10/25/2015,0,5,38.9071923,-77.0368707
10/25/2015,0,5,35.4448836,-78.4269489
10/25/2015,2,2,34.7732102,-80.3917315
10/26/2015,0,5,37.9715592,-87.5710898
10/27/2015,0,5,32.7554883,-97.3307658
10/28/2015,1,3,29.5957696,-90.7195348
10/31/2015,4,0,38.8338816,-104.8213634
11/2/2015,4,0,34.6517733,-82.7837514
11/3/2015,1,3,30.3321838,-81.655651
11/3/2015,2,2,29.9716905,-95.6937856
11/4/2015,4,0,44.5402221,-69.721995
11/6/2015,0,4,30.4382559,-84.2807329
11/6/2015,1,3,39.7392358,-104.990251
11/6/2015,0,4,35.3732921,-119.0187125
11/7/2015,2,2,31.2135511,-82.3540178
11/8/2015,1,3,41.6005448,-93.6091064
11/8/2015,0,4,42.5144566,-83.0146526
11/9/2015,2,2,39.768403,-86.158068
11/13/2015,4,1,30.3321838,-81.655651
11/13/2015,3,2,34.9592083,-116.419389
11/14/2015,0,5,40.3267407,-78.9219698
11/15/2015,0,4,39.9525839,-75.1652215
11/15/2015,6,1,31.776932,-95.6457951
11/16/2015,3,1,34.1665322,-85.684578
11/16/2015,1,5,41.0997803,-80.6495194
11/18/2015,0,5,36.7468422,-119.7725868
11/20/2015,1,3,40.4406248,-79.9958864
11/21/2015,1,3,39.2903848,-76.6121893
11/22/2015,0,5,41.5034271,-74.0104178
11/22/2015,0,5,47.6062095,-122.3320708
11/22/2015,0,4,41.8781136,-87.6297982
11/22/2015,0,4,25.9017472,-97.4974838
11/22/2015,0,17,29.9510658,-90.0715323
11/23/2015,0,5,44.977753,-93.2650108
11/23/2015,4,1,39.9611755,-82.9987942
11/23/2015,1,3,29.7604267,-95.3698028
11/24/2015,0,4,33.8360034,-79.0478143
11/26/2015,1,3,42.3600825,-71.0588801
11/27/2015,2,2,38.5815719,-121.4943996
11/27/2015,3,9,38.8338816,-104.8213634
11/29/2015,0,5,41.1200325,-87.8611531
12/2/2015,1,3,32.0835407,-81.0998342
12/2/2015,16,22,34.1083449,-117.2897652
12/5/2015,1,3,29.7274331,-90.5989759
12/6/2015,2,3,41.2523634,-95.9979883
12/8/2015,1,3,39.1031182,-84.5120196
12/9/2015,2,2,30.4382559,-84.2807329
12/10/2015,1,3,39.2903848,-76.6121893
12/11/2015,0,4,40.4114802,-79.985009
12/12/2015,0,4,32.0835407,-81.0998342
12/13/2015,1,3,34.0522342,-118.2436849
12/13/2015,0,4,33.6594835,-117.9988026
12/20/2015,1,4,25.7616798,-80.1917902
12/20/2015,1,4,34.2257255,-77.9447102
12/21/2015,0,4,37.7249296,-122.1560768
12/25/2015,0,4,30.6953657,-88.0398912
12/25/2015,0,4,30.3321838,-81.655651
12/26/2015,0,4,39.9525839,-75.1652215
12/27/2015,0,4,35.6145169,-88.8139469
12/27/2015,0,4,39.2903848,-76.6121893
12/31/2015,4,0,33.9761238,-117.9053395
12/31/2015,0,5,29.9510658,-90.0715323
